DonorZipCode,County,TransactionAmount
90010,Los Angeles,2100
90010,Los Angeles,400
90010,Los Angeles,2500
90010,Los Angeles,1000
90010,Los Angeles,2000
90010,Los Angeles,2000
90010,Los Angeles,12000
90010,Los Angeles,2500
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,750
90010,Los Angeles,750
90010,Los Angeles,250
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1500
90010,Los Angeles,4100
90010,Los Angeles,100
90010,Los Angeles,650
90010,Los Angeles,200
90010,Los Angeles,165
90010,Los Angeles,650
90010,Los Angeles,1000
90010,Los Angeles,500
90010,Los Angeles,100
90010,Los Angeles,500
90010,Los Angeles,500
90010,Los Angeles,200
90010,Los Angeles,500
90010,Los Angeles,300
90010,Los Angeles,650
90010,Los Angeles,1000
90010,Los Angeles,100
90010,Los Angeles,4100
90010,Los Angeles,1250
90010,Los Angeles,500
90010,Los Angeles,500
90010,Los Angeles,2300
90010,Los Angeles,2500
90010,Los Angeles,4600
90010,Los Angeles,2900
90010,Los Angeles,1000
90010,Los Angeles,3900
90010,Los Angeles,3900
90010,Los Angeles,2500
90010,Los Angeles,2500
90010,Los Angeles,1500
90010,Los Angeles,2500
90010,Los Angeles,-2500
90010,Los Angeles,200
90010,Los Angeles,1000
90010,Los Angeles,2500
90010,Los Angeles,3100
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,250
90010,Los Angeles,1000
90010,Los Angeles,2000
90010,Los Angeles,2000
90010,Los Angeles,2000
90010,Los Angeles,2000
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,250
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1500
90010,Los Angeles,1000
90010,Los Angeles,500
90010,Los Angeles,1000
90010,Los Angeles,500
90010,Los Angeles,1500
90010,Los Angeles,1500
90010,Los Angeles,1800
90010,Los Angeles,700
90010,Los Angeles,150
90010,Los Angeles,250
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,1100
90010,Los Angeles,75000
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,3500
90010,Los Angeles,3500
90010,Los Angeles,3500
90010,Los Angeles,3500
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,1000
90010,Los Angeles,100000
90010,Los Angeles,1000
90010,Los Angeles,10000
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,500
90010,Los Angeles,1000
90010,Los Angeles,0
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,1000
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,0
90010,Los Angeles,1000
90010,Los Angeles,27200
90010,Los Angeles,27200
90010,Los Angeles,4100
90010,Los Angeles,1900
90010,Los Angeles,6800
90010,Los Angeles,4100
90010,Los Angeles,4100
90010,Los Angeles,9700
90011,Los Angeles,300
90011,Los Angeles,100
90011,Los Angeles,1000
90011,Los Angeles,500
90011,Los Angeles,1900
90011,Los Angeles,500
90011,Los Angeles,4000
90012,Los Angeles,250
90012,Los Angeles,130
90012,Los Angeles,250
90012,Los Angeles,150
90012,Los Angeles,1300
90012,Los Angeles,130
90012,Los Angeles,250
90012,Los Angeles,150
90012,Los Angeles,100
90012,Los Angeles,700
90012,Los Angeles,500
90012,Los Angeles,100
90012,Los Angeles,1000
90012,Los Angeles,200
90012,Los Angeles,1000
90012,Los Angeles,500
90012,Los Angeles,4100
90012,Los Angeles,1000
90012,Los Angeles,375
90012,Los Angeles,700
90012,Los Angeles,1000
90012,Los Angeles,4100
90012,Los Angeles,4100
90012,Los Angeles,100
90012,Los Angeles,200
90012,Los Angeles,500
90012,Los Angeles,100
90012,Los Angeles,4100
90012,Los Angeles,250
90012,Los Angeles,250
90012,Los Angeles,1000
90012,Los Angeles,1000
90012,Los Angeles,700
90012,Los Angeles,300
90012,Los Angeles,500
90012,Los Angeles,800
90012,Los Angeles,125
90012,Los Angeles,125
90012,Los Angeles,375
90012,Los Angeles,800
90012,Los Angeles,125
90012,Los Angeles,125
90012,Los Angeles,375
90012,Los Angeles,1000
90012,Los Angeles,4100
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,1000
90012,Los Angeles,100
90012,Los Angeles,200
90012,Los Angeles,4100
90012,Los Angeles,250
90012,Los Angeles,100
90012,Los Angeles,200
90012,Los Angeles,500
90012,Los Angeles,2500
90012,Los Angeles,150
90012,Los Angeles,500
90012,Los Angeles,250
90012,Los Angeles,250
90012,Los Angeles,500
90012,Los Angeles,150
90012,Los Angeles,500
90012,Los Angeles,4100
90012,Los Angeles,250
90012,Los Angeles,250
90012,Los Angeles,2500
90012,Los Angeles,500
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,200
90012,Los Angeles,250
90012,Los Angeles,200
90012,Los Angeles,200
90012,Los Angeles,200
90012,Los Angeles,150
90012,Los Angeles,500
90012,Los Angeles,125
90012,Los Angeles,125
90012,Los Angeles,200
90012,Los Angeles,500
90012,Los Angeles,250
90012,Los Angeles,1000
90012,Los Angeles,2500
90012,Los Angeles,250
90012,Los Angeles,200
90012,Los Angeles,100
90012,Los Angeles,125
90012,Los Angeles,500
90012,Los Angeles,99
90012,Los Angeles,150
90012,Los Angeles,100
90012,Los Angeles,250
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,200
90012,Los Angeles,100
90012,Los Angeles,500
90012,Los Angeles,300
90012,Los Angeles,500
90012,Los Angeles,150
90012,Los Angeles,50
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,250
90012,Los Angeles,500
90012,Los Angeles,200
90012,Los Angeles,100
90012,Los Angeles,250
90012,Los Angeles,100
90012,Los Angeles,130
90012,Los Angeles,130
90012,Los Angeles,2000
90012,Los Angeles,1000
90012,Los Angeles,750
90012,Los Angeles,500
90012,Los Angeles,750
90012,Los Angeles,1000
90012,Los Angeles,1000
90012,Los Angeles,1000
90012,Los Angeles,750
90012,Los Angeles,1000
90012,Los Angeles,500
90012,Los Angeles,1800
90012,Los Angeles,6575.29
90012,Los Angeles,500
90012,Los Angeles,2000
90012,Los Angeles,250
90012,Los Angeles,125
90012,Los Angeles,100
90012,Los Angeles,150
90012,Los Angeles,1000
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,50
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,1000
90012,Los Angeles,500
90012,Los Angeles,500
90012,Los Angeles,100
90012,Los Angeles,500
90012,Los Angeles,1250
90012,Los Angeles,150
90012,Los Angeles,2000
90012,Los Angeles,1000
90012,Los Angeles,400
90012,Los Angeles,200
90012,Los Angeles,400
90012,Los Angeles,3000
90012,Los Angeles,4100
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,4100
90012,Los Angeles,100
90012,Los Angeles,150
90012,Los Angeles,300
90012,Los Angeles,600
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,50
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,500
90012,Los Angeles,101
90012,Los Angeles,250
90012,Los Angeles,500
90012,Los Angeles,100
90012,Los Angeles,500
90012,Los Angeles,6300
90012,Los Angeles,500
90012,Los Angeles,1500
90012,Los Angeles,100
90012,Los Angeles,100
90012,Los Angeles,250
90012,Los Angeles,1500
90012,Los Angeles,1000
90012,Los Angeles,100
90012,Los Angeles,1300
90012,Los Angeles,250
90012,Los Angeles,1000
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,1000
90012,Los Angeles,6000
90012,Los Angeles,29000
90012,Los Angeles,0
90012,Los Angeles,1000
90012,Los Angeles,5000
90012,Los Angeles,0
90012,Los Angeles,2500
90012,Los Angeles,1000
90012,Los Angeles,100000
90012,Los Angeles,100000
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,0
90012,Los Angeles,1000
90012,Los Angeles,1000
90012,Los Angeles,82000
90012,Los Angeles,1000
90012,Los Angeles,5000
90012,Los Angeles,5000
90012,Los Angeles,20000
90012,Los Angeles,82000
90012,Los Angeles,5000
90012,Los Angeles,50000
90012,Los Angeles,30000
90012,Los Angeles,15000
90012,Los Angeles,50
90013,Los Angeles,250
90013,Los Angeles,-250
90013,Los Angeles,1300
90013,Los Angeles,1300
90013,Los Angeles,1300
90013,Los Angeles,100
90013,Los Angeles,100
90013,Los Angeles,500
90013,Los Angeles,100
90013,Los Angeles,250
90013,Los Angeles,500
90013,Los Angeles,500
90013,Los Angeles,250
90013,Los Angeles,400
90013,Los Angeles,200
90013,Los Angeles,625
90013,Los Angeles,625
90013,Los Angeles,100
90013,Los Angeles,400
90013,Los Angeles,500
90013,Los Angeles,500
90013,Los Angeles,500
90013,Los Angeles,150
90013,Los Angeles,500
90013,Los Angeles,100
90013,Los Angeles,500
90013,Los Angeles,100
90013,Los Angeles,100
90013,Los Angeles,200
90013,Los Angeles,100
90013,Los Angeles,200
90013,Los Angeles,250
90013,Los Angeles,1000
90013,Los Angeles,100
90013,Los Angeles,250
90013,Los Angeles,250
90013,Los Angeles,100
90013,Los Angeles,500
90013,Los Angeles,6800
90013,Los Angeles,200
90013,Los Angeles,150
90013,Los Angeles,500
90013,Los Angeles,150
90013,Los Angeles,75
90013,Los Angeles,100
90013,Los Angeles,1000
90013,Los Angeles,2500
90013,Los Angeles,1000
90013,Los Angeles,300
90013,Los Angeles,100
90013,Los Angeles,1500
90014,Los Angeles,100
90014,Los Angeles,4100
90014,Los Angeles,1300
90014,Los Angeles,1300
90014,Los Angeles,300
90014,Los Angeles,1000
90014,Los Angeles,1000
90014,Los Angeles,1000
90014,Los Angeles,1000
90014,Los Angeles,1000
90014,Los Angeles,1000
90014,Los Angeles,150
90014,Los Angeles,250
90014,Los Angeles,1000
90014,Los Angeles,100
90014,Los Angeles,300
90014,Los Angeles,500
90014,Los Angeles,250
90014,Los Angeles,500
90014,Los Angeles,250
90014,Los Angeles,250
90014,Los Angeles,500
90014,Los Angeles,250
90014,Los Angeles,500
90014,Los Angeles,5000
90014,Los Angeles,1000
90014,Los Angeles,200
90014,Los Angeles,500
90014,Los Angeles,6800
90014,Los Angeles,100
90014,Los Angeles,200
90014,Los Angeles,250
90014,Los Angeles,500
90014,Los Angeles,250
90014,Los Angeles,4100
90014,Los Angeles,1000
90014,Los Angeles,1000
90014,Los Angeles,3100
90014,Los Angeles,1000
90014,Los Angeles,500
90014,Los Angeles,1000
90014,Los Angeles,500
90014,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,350
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,500
90015,Los Angeles,700
90015,Los Angeles,700
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,200
90015,Los Angeles,250
90015,Los Angeles,200
90015,Los Angeles,250
90015,Los Angeles,500
90015,Los Angeles,1300
90015,Los Angeles,500
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,2000
90015,Los Angeles,1000
90015,Los Angeles,700
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,495.47
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,4100
90015,Los Angeles,250
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,4100
90015,Los Angeles,4100
90015,Los Angeles,2000
90015,Los Angeles,10000
90015,Los Angeles,1000
90015,Los Angeles,175
90015,Los Angeles,500
90015,Los Angeles,200
90015,Los Angeles,500
90015,Los Angeles,500
90015,Los Angeles,500
90015,Los Angeles,500
90015,Los Angeles,200
90015,Los Angeles,500
90015,Los Angeles,250
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,3900
90015,Los Angeles,4100
90015,Los Angeles,2500
90015,Los Angeles,3000
90015,Los Angeles,2000
90015,Los Angeles,3000
90015,Los Angeles,100
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,500
90015,Los Angeles,2500
90015,Los Angeles,1000
90015,Los Angeles,1563.65
90015,Los Angeles,1000
90015,Los Angeles,250
90015,Los Angeles,1000
90015,Los Angeles,250
90015,Los Angeles,6800
90015,Los Angeles,500
90015,Los Angeles,250
90015,Los Angeles,2500
90015,Los Angeles,2000
90015,Los Angeles,300
90015,Los Angeles,2500
90015,Los Angeles,2000
90015,Los Angeles,300
90015,Los Angeles,1500
90015,Los Angeles,1500
90015,Los Angeles,200
90015,Los Angeles,300
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,100
90015,Los Angeles,750
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,2500
90015,Los Angeles,250
90015,Los Angeles,50
90015,Los Angeles,250
90015,Los Angeles,25000
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,100
90015,Los Angeles,100
90015,Los Angeles,100
90015,Los Angeles,250
90015,Los Angeles,100
90015,Los Angeles,6
90015,Los Angeles,250
90015,Los Angeles,460
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,250
90015,Los Angeles,2500
90015,Los Angeles,3000
90015,Los Angeles,6800
90015,Los Angeles,6800
90015,Los Angeles,1411.96
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,100
90015,Los Angeles,1000
90015,Los Angeles,100
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,4100
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,1500
90015,Los Angeles,3900
90015,Los Angeles,3900
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,4100
90015,Los Angeles,4100
90015,Los Angeles,4100
90015,Los Angeles,100
90015,Los Angeles,1000
90015,Los Angeles,5236.35
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,1000
90015,Los Angeles,500
90015,Los Angeles,1000
90015,Los Angeles,5000
90016,Los Angeles,200
90016,Los Angeles,300
90016,Los Angeles,250
90016,Los Angeles,200
90016,Los Angeles,100
90016,Los Angeles,-100
90016,Los Angeles,35
90016,Los Angeles,150
90016,Los Angeles,2000
90016,Los Angeles,125
90016,Los Angeles,500
90016,Los Angeles,50
90016,Los Angeles,50
90016,Los Angeles,1000
90016,Los Angeles,300
90016,Los Angeles,1000
90016,Los Angeles,1000
90016,Los Angeles,150
90016,Los Angeles,500
90016,Los Angeles,100
90016,Los Angeles,100
90016,Los Angeles,100
90016,Los Angeles,500
90016,Los Angeles,500
90016,Los Angeles,250
90016,Los Angeles,300
90016,Los Angeles,300
90016,Los Angeles,1000
90016,Los Angeles,250
90016,Los Angeles,300
90016,Los Angeles,300
90016,Los Angeles,1000
90016,Los Angeles,500
90016,Los Angeles,250
90016,Los Angeles,-100
90016,Los Angeles,100
90016,Los Angeles,30
90016,Los Angeles,50
90016,Los Angeles,50
90016,Los Angeles,50
90016,Los Angeles,50
90016,Los Angeles,100
90016,Los Angeles,200
90016,Los Angeles,1000
90016,Los Angeles,100
90016,Los Angeles,100
90016,Los Angeles,150
90016,Los Angeles,100
90016,Los Angeles,25
90016,Los Angeles,50
90016,Los Angeles,250
90016,Los Angeles,1000
90016,Los Angeles,1000
90016,Los Angeles,700
90016,Los Angeles,700
90017,Los Angeles,700
90017,Los Angeles,250
90017,Los Angeles,3900
90017,Los Angeles,3900
90017,Los Angeles,1000
90017,Los Angeles,4100
90017,Los Angeles,1300
90017,Los Angeles,270
90017,Los Angeles,1300
90017,Los Angeles,260
90017,Los Angeles,260
90017,Los Angeles,3900
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,1000
90017,Los Angeles,1300
90017,Los Angeles,95222.5
90017,Los Angeles,4000
90017,Los Angeles,31712.61
90017,Los Angeles,13500
90017,Los Angeles,1600
90017,Los Angeles,15003
90017,Los Angeles,700
90017,Los Angeles,250
90017,Los Angeles,500
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,2000
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,150
90017,Los Angeles,250
90017,Los Angeles,700
90017,Los Angeles,700
90017,Los Angeles,500
90017,Los Angeles,2000
90017,Los Angeles,150
90017,Los Angeles,2500
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,1000
90017,Los Angeles,500
90017,Los Angeles,4100
90017,Los Angeles,2500
90017,Los Angeles,100
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,1300
90017,Los Angeles,500
90017,Los Angeles,1300
90017,Los Angeles,250
90017,Los Angeles,250
90017,Los Angeles,722.63
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,250
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,1300
90017,Los Angeles,700
90017,Los Angeles,150
90017,Los Angeles,500
90017,Los Angeles,500
90017,Los Angeles,2500
90017,Los Angeles,250
90017,Los Angeles,250
90017,Los Angeles,1500
90017,Los Angeles,1000
90017,Los Angeles,1500
90017,Los Angeles,4100
90017,Los Angeles,500
90017,Los Angeles,1000
90017,Los Angeles,1000
90017,Los Angeles,2200
90017,Los Angeles,300
90017,Los Angeles,2200
90017,Los Angeles,300
90017,Los Angeles,1000
90017,Los Angeles,500
90017,Los Angeles,2500
90017,Los Angeles,500
90017,Los Angeles,1000
90017,Los Angeles,1000
90017,Los Angeles,500
90017,Los Angeles,4100
90017,Los Angeles,2500
90017,Los Angeles,250
90017,Los Angeles,250
90017,Los Angeles,2000
90017,Los Angeles,4100
90017,Los Angeles,250
90017,Los Angeles,500
90017,Los Angeles,4100
90017,Los Angeles,500
90017,Los Angeles,1500
90017,Los Angeles,2000
90017,Los Angeles,2000
90017,Los Angeles,1500
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,2213.93
90017,Los Angeles,2213.93
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,100
90017,Los Angeles,100
90017,Los Angeles,500
90017,Los Angeles,4000
90017,Los Angeles,700
90017,Los Angeles,300
90017,Los Angeles,6500
90017,Los Angeles,1000
90017,Los Angeles,500
90017,Los Angeles,250
90017,Los Angeles,250
90017,Los Angeles,2500
90017,Los Angeles,4100
90017,Los Angeles,2500
90017,Los Angeles,5000
90017,Los Angeles,2000
90017,Los Angeles,2575
90017,Los Angeles,550
90017,Los Angeles,4100
90017,Los Angeles,1000
90017,Los Angeles,1000
90017,Los Angeles,2000
90017,Los Angeles,1000
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,250
90017,Los Angeles,1000
90017,Los Angeles,4100
90017,Los Angeles,1500
90017,Los Angeles,1000
90017,Los Angeles,2500
90017,Los Angeles,2500
90017,Los Angeles,500
90017,Los Angeles,2200
90017,Los Angeles,14800
90017,Los Angeles,5000
90017,Los Angeles,500
90017,Los Angeles,3400
90017,Los Angeles,1250
90017,Los Angeles,3000
90017,Los Angeles,6500
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,2000
90017,Los Angeles,2100
90017,Los Angeles,500
90017,Los Angeles,100
90017,Los Angeles,1000
90017,Los Angeles,4100
90017,Los Angeles,1000
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,4100
90017,Los Angeles,250
90017,Los Angeles,3000
90017,Los Angeles,250
90017,Los Angeles,250
90017,Los Angeles,100
90017,Los Angeles,500
